ag,capacity,date,geoGrp,latitude,longitude,lunchDur,lunchEnd,lunchStart,scheduleEnd,scheduleStart,technicianId,timeZone
,,,TFS_AL_BHAM_IPDSLAM_INST_T,,,,,,,,,
,,,TFS_AL_BHAM_IPDSLAM_INST_T,,,,,,,,,
,,,TFS_AL_BHAM_IPDSLAM_INST_T,,,,,,,,,
AL_NORTH_T,450.0,2019-06-20,TFS_AL_HUNTSVILLE_T,34.722132,-86.658262,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,SP5892,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_HUNTSVILLE_T,34.722132,-86.658262,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,BA2207,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_HUNTSVILLE_T,34.722132,-86.658262,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,CC5896,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_FLORENCE_T,34.755628,-87.683646,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,DC6597,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_RUSS_RED_T,34.504472,-87.733007,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,CH1455,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_ALBERTVILLE_T,34.250685,-86.183877,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,JM2999,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_DECATUR_T,34.590835,-86.988195,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,DC0277,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_DECATUR_T,34.590835,-86.988195,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,MD6153,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_T_ANNISTON_T,33.991219,-86.077139,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,AB5520,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_T_ANNISTON_T,33.816575,-85.764011,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,CH2404,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_TALLADEGA_T,33.696875,-85.833987,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,GL4403,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_TALLADEGA_T,33.446953,-86.101021,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,KH2786,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_FT_PAYNE_T,34.444996,-85.720941,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,DV9040,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_HUNTSVILLE_T,34.781811,-86.531173,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,JB8864,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_HUNTSVILLE_T,34.781811,-86.531173,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,SJ5662,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_HUNTSVILLE_T,34.665507,-86.572427,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,SH4980,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_CLMN_T,34.191384,-86.852979,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,DS6180,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_CLMN_T,34.191384,-86.852979,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,PP6101,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_HUNTSVILLE_T,34.781811,-86.531173,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,SS4952,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_CLMN_T,34.191384,-86.852979,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,JJ0499,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_HUNTSVILLE_T,34.665507,-86.572427,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,SW5325,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_CLMN_T,34.191384,-86.852979,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,JS0849,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_CLMN_T,34.191384,-86.852979,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,JE0136,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_CLMN_T,34.191384,-86.852979,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,JD0281,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_GADSDEN_T,33.991219,-86.077139,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,TF7672,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_GADSDEN_T,33.991641,-86.077087,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,MK9554,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_GADSDEN_T,33.991219,-86.077139,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,MG0966,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_ROG_LEX_T,34.850852,-87.454542,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,MS7332,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_FLORENCE_T,34.850852,-87.454542,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,TW7771,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_ROG_LEX_T,34.850852,-87.454542,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,JB3510,CENTRAL
AL_NORTH_T,450.0,2019-06-20,TFS_AL_ROG_LEX_T,34.850852,-87.454542,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,RS5650,CENTRAL
OH_CLEVELAND_T,450.0,2019-06-20,TFS_OH_CLEVE_E_JOHN_PINE_T,41.541914,-81.453072,30.0,2019-06-20T17:00:00.000Z,2019-06-20T15:00:00.000Z,2019-06-20T20:30:00.000Z,2019-06-20T12:00:00.000Z,JK8785,EASTERN
OH_CLEVELAND_T,450.0,2019-06-20,TFS_OH_CLEVE_E_JOHN_PINE_T,41.436267,-81.577631,30.0,2019-06-20T17:00:00.000Z,2019-06-20T15:00:00.000Z,2019-06-20T20:30:00.000Z,2019-06-20T12:00:00.000Z,ES7142,EASTERN
OH_CLEVELAND_T,450.0,2019-06-20,TFS_OH_CLEVE_E_JOHN_PINE_T,41.436267,-81.577631,30.0,2019-06-20T17:00:00.000Z,2019-06-20T15:00:00.000Z,2019-06-20T20:30:00.000Z,2019-06-20T12:00:00.000Z,RA3173,EASTERN
OH_CLEVELAND_T,390.0,2019-06-20,TFS_OH_CLEVE_E_JOHN_PINE_T,41.701302,-81.305176,30.0,2019-06-20T17:00:00.000Z,2019-06-20T15:00:00.000Z,2019-06-20T20:30:00.000Z,2019-06-20T12:30:00.000Z,VB1619,EASTERN
OH_CLEVELAND_T,450.0,2019-06-20,TFS_OH_CLEVE_E_JOHN_PINE_T,41.541914,-81.453072,30.0,2019-06-20T17:00:00.000Z,2019-06-20T15:00:00.000Z,2019-06-20T20:30:00.000Z,2019-06-20T12:00:00.000Z,MA2893,EASTERN
OH_CLEVELAND_T,210.0,2019-06-20,TFS_OH_CLEVE_E_JOHN_PINE_T,41.436267,-81.577631,30.0,2019-06-20T17:00:00.000Z,2019-06-20T15:00:00.000Z,2019-06-20T20:30:00.000Z,2019-06-20T16:00:00.000Z,NG2435,EASTERN
OH_CLEVELAND_T,390.0,2019-06-20,TFS_OH_CLEVE_E_JOHN_PINE_T,41.701302,-81.305176,30.0,2019-06-20T17:00:00.000Z,2019-06-20T15:00:00.000Z,2019-06-20T20:30:00.000Z,2019-06-20T12:30:00.000Z,NK1273,EASTERN
OH_CLEVELAND_T,390.0,2019-06-20,TFS_OH_CLEVE_E_JOHN_PINE_T,41.701302,-81.305176,30.0,2019-06-20T17:00:00.000Z,2019-06-20T15:00:00.000Z,2019-06-20T20:30:00.000Z,2019-06-20T12:30:00.000Z,GF1479,EASTERN
