ag,date,end,lastUpdated,minutes,run,service,start,status
CA_NORTH_COUNTIES_T,2019-06-18,2019-06-18 05:52:53,2019-06-18 05:52:53,0.0,1,SameLocation,2019-06-18 05:52:52,DONE
CA_NORTH_COUNTIES_T,2019-06-18,2019-06-18 05:54:53,2019-06-18 05:54:53,2.0,1,DistanceMatrix,2019-06-18 05:52:53,DONE
CA_OR_ORANGE_E,2019-06-18,2019-06-18 05:56:38,2019-06-18 05:56:38,3.0,1,DistanceMatrix,2019-06-18 05:52:53,DONE
TX_DLLS_EAST_E,2019-06-18,2019-06-18 05:52:55,2019-06-18 05:52:55,0.0,1,Summary,2019-06-18 05:52:54,DONE
TX_DLLS_EAST_E,2019-06-18,2019-06-18 05:54:39,2019-06-18 05:54:39,1.0,1,Assign,2019-06-18 05:52:55,DONE
CA_SBAY_SOUTH_BAY_E,2019-06-18,2019-06-18 05:53:02,2019-06-18 05:53:02,0.0,1,SameLocation,2019-06-18 05:52:57,DONE
CA_REDWOOD_T,2019-06-18,2019-06-18 05:53:05,2019-06-18 05:53:05,0.0,1,SameLocation,2019-06-18 05:53:01,DONE
CA_NCNV_FOLSOM_E,2019-06-18,2019-06-18 05:53:05,2019-06-18 05:53:05,0.0,1,SameLocation,2019-06-18 05:53:02,DONE
CA_SBAY_SOUTH_BAY_E,2019-06-18,2019-06-18 05:55:43,2019-06-18 05:55:43,2.0,1,DistanceMatrix,2019-06-18 05:53:02,DONE
CA_CNT_STH_VALLEY_E,2019-06-18,2019-06-18 05:53:05,2019-06-18 05:53:05,0.0,1,SameLocation,2019-06-18 05:53:03,DONE
CA_NCNV_FOLSOM_E,2019-06-18,2019-06-18 05:56:49,2019-06-18 05:56:49,3.0,1,DistanceMatrix,2019-06-18 05:53:05,DONE
CA_CNT_STH_VALLEY_E,2019-06-18,2019-06-18 05:55:49,2019-06-18 05:55:49,2.0,1,DistanceMatrix,2019-06-18 05:53:05,DONE
CA_REDWOOD_T,2019-06-18,2019-06-18 05:56:05,2019-06-18 05:56:05,2.0,1,DistanceMatrix,2019-06-18 05:53:06,DONE
CA_NCNV_MODESTO_E,2019-06-18,2019-06-18 05:53:09,2019-06-18 05:53:09,0.0,1,SameLocation,2019-06-18 05:53:07,DONE
CA_SBAY_E_BAY_E,2019-06-18,2019-06-18 05:53:12,2019-06-18 05:53:12,0.0,1,SameLocation,2019-06-18 05:53:09,DONE
CA_NCNV_MODESTO_E,2019-06-18,2019-06-18 05:56:11,2019-06-18 05:56:11,3.0,1,DistanceMatrix,2019-06-18 05:53:09,DONE
CA_LANO_W_VALLEY_E,2019-06-18,2019-06-18 05:53:11,2019-06-18 05:53:11,0.0,1,SameLocation,2019-06-18 05:53:10,DONE
CA_SBAY_SILICON_VY_E,2019-06-18,2019-06-18 05:53:11,2019-06-18 05:53:11,0.0,1,SameLocation,2019-06-18 05:53:10,DONE
CA_NCNV_SAC_NORTH_E,2019-06-18,2019-06-18 05:53:12,2019-06-18 05:53:12,0.0,1,SameLocation,2019-06-18 05:53:10,DONE
CA_LANO_W_VALLEY_E,2019-06-18,2019-06-18 05:57:41,2019-06-18 05:57:41,4.0,1,DistanceMatrix,2019-06-18 05:53:11,DONE
CA_SBAY_SILICON_VY_E,2019-06-18,2019-06-18 05:58:03,2019-06-18 05:58:03,4.0,1,DistanceMatrix,2019-06-18 05:53:11,DONE
CA_SBAY_E_BAY_E,2019-06-18,2019-06-18 05:56:32,2019-06-18 05:56:32,3.0,1,DistanceMatrix,2019-06-18 05:53:12,DONE
CA_NCNV_SAC_NORTH_E,2019-06-18,2019-06-18 05:55:38,2019-06-18 05:55:38,2.0,1,DistanceMatrix,2019-06-18 05:53:12,DONE
FL_PALM_T,2019-06-18,2019-06-18 05:53:14,2019-06-18 05:53:14,0.0,1,Summary,2019-06-18 05:53:13,DONE
FL_PALM_T,2019-06-18,2019-06-18 05:54:59,2019-06-18 05:54:59,1.0,1,Assign,2019-06-18 05:53:14,DONE
CA_NCNV_STKN_E,2019-06-18,2019-06-18 05:53:17,2019-06-18 05:53:17,0.0,1,SameLocation,2019-06-18 05:53:14,DONE
CA_SEQUOIA_T,2019-06-18,2019-06-18 05:53:16,2019-06-18 05:53:16,0.0,1,SameLocation,2019-06-18 05:53:14,DONE
CA_SEQUOIA_T,2019-06-18,2019-06-18 05:56:10,2019-06-18 05:56:10,2.0,1,DistanceMatrix,2019-06-18 05:53:16,DONE
CA_CNT_BAKERSFLD_E,2019-06-18,2019-06-18 05:53:19,2019-06-18 05:53:19,0.0,1,SameLocation,2019-06-18 05:53:17,DONE
CA_NCNV_STKN_E,2019-06-18,2019-06-18 05:56:42,2019-06-18 05:56:42,3.0,1,DistanceMatrix,2019-06-18 05:53:17,DONE
CA_LASO_GARDENA_E,2019-06-18,2019-06-18 05:53:20,2019-06-18 05:53:20,0.0,1,SameLocation,2019-06-18 05:53:18,DONE
CA_CNT_BAKERSFLD_E,2019-06-18,2019-06-18 05:56:28,2019-06-18 05:56:28,3.0,1,DistanceMatrix,2019-06-18 05:53:19,DONE
CA_LASO_GARDENA_E,2019-06-18,2019-06-18 05:56:18,2019-06-18 05:56:18,2.0,1,DistanceMatrix,2019-06-18 05:53:21,DONE
CA_SNDG_SOUTHEAST_E,2019-06-18,2019-06-18 05:53:24,2019-06-18 05:53:24,0.0,1,SameLocation,2019-06-18 05:53:22,DONE
CA_SNDG_SOUTHEAST_E,2019-06-18,2019-06-18 05:56:57,2019-06-18 05:56:57,3.0,1,DistanceMatrix,2019-06-18 05:53:24,DONE
TX_N_HOU_ALMEDA_E,2019-06-18,2019-06-18 05:53:25,2019-06-18 05:53:25,0.0,1,Summary,2019-06-18 05:53:24,DONE
TX_N_HOU_ALMEDA_E,2019-06-18,2019-06-18 05:54:41,2019-06-18 05:54:41,1.0,1,Assign,2019-06-18 05:53:25,DONE
CA_SNDG_METRO_E,2019-06-18,2019-06-18 05:53:38,2019-06-18 05:53:38,0.0,1,SameLocation,2019-06-18 05:53:29,DONE
CA_LANO_LA_METRO_E,2019-06-18,2019-06-18 05:53:36,2019-06-18 05:53:36,0.0,1,SameLocation,2019-06-18 05:53:29,DONE
CA_LANO_LA_METRO_E,2019-06-18,2019-06-18 05:56:39,2019-06-18 05:56:39,3.0,1,DistanceMatrix,2019-06-18 05:53:36,DONE
CA_SNDG_METRO_E,2019-06-18,2019-06-18 05:58:58,2019-06-18 05:58:58,5.0,1,DistanceMatrix,2019-06-18 05:53:38,DONE
CA_LASO_BALDWN_HLS_E,2019-06-18,2019-06-18 05:53:47,2019-06-18 05:53:47,0.0,1,SameLocation,2019-06-18 05:53:41,DONE
CA_LASO_BALDWN_HLS_E,2019-06-18,2019-06-18 05:57:09,2019-06-18 05:57:09,3.0,1,DistanceMatrix,2019-06-18 05:53:47,DONE
CA_NORTH_VALLEY_T,2019-06-18,2019-06-18 05:53:51,2019-06-18 05:53:51,0.0,1,SameLocation,2019-06-18 05:53:49,DONE
CA_SAN_FRANCISCO_T,2019-06-18,2019-06-18 06:35:10,2019-06-18 06:35:10,41.0,1,Optaplanner,2019-06-18 05:53:49,DONE
CA_NORTH_VALLEY_T,2019-06-18,2019-06-18 05:57:07,2019-06-18 05:57:07,3.0,1,DistanceMatrix,2019-06-18 05:53:51,DONE
CA_NCNV_N_ROCKLIN_E,2019-06-18,2019-06-18 05:55:36,2019-06-18 05:55:36,1.0,1,LoadData,2019-06-18 05:54:02,DONE
WI_MILWAUKEE_NTH_E,2019-06-18,2019-06-18 05:54:09,2019-06-18 05:54:09,0.0,1,CheckLog,2019-06-18 05:54:05,DONE
IL_CHI_SOUTH_E,2019-06-18,2019-06-18 05:54:13,2019-06-18 05:54:13,0.0,1,Summary,2019-06-18 05:54:12,DONE
IL_CHI_SOUTH_E,2019-06-18,2019-06-18 05:56:29,2019-06-18 05:56:29,2.0,1,Assign,2019-06-18 05:54:13,DONE
CA_SNDG_SOUTH_T,2019-06-18,2019-06-18 06:16:43,2019-06-18 06:16:43,22.0,1,Optaplanner,2019-06-18 05:54:19,DONE
CA_OR_FULLERTON_E,2019-06-18,2019-06-18 06:23:51,2019-06-18 06:23:51,29.0,1,Optaplanner,2019-06-18 05:54:19,DONE
TFS-CA-EL-CENTRO-T,2019-06-18,2019-06-18 06:15:31,2019-06-18 06:15:31,21.0,1,Optaplanner,2019-06-18 05:54:20,DONE
TFS-CA-CHULA-VISTA-T,2019-06-18,2019-06-18 06:16:43,2019-06-18 06:16:43,22.0,1,Optaplanner,2019-06-18 05:54:20,DONE
CA_CONCORD_T,2019-06-18,2019-06-18 06:15:57,2019-06-18 06:15:57,21.0,1,Optaplanner,2019-06-18 05:54:24,DONE
TFS-CA-RICHMOND-T,2019-06-18,2019-06-18 06:15:57,2019-06-18 06:15:57,21.0,1,Optaplanner,2019-06-18 05:54:25,DONE
TFS-CA-ANTIOCH-T,2019-06-18,2019-06-18 06:15:51,2019-06-18 06:15:51,21.0,1,Optaplanner,2019-06-18 05:54:25,DONE
TFS-CA-CONCORD-T,2019-06-18,2019-06-18 06:15:37,2019-06-18 06:15:37,21.0,1,Optaplanner,2019-06-18 05:54:25,DONE
CA_LANO_FT_HILL_E,2019-06-18,2019-06-18 06:15:55,2019-06-18 06:15:55,21.0,1,Optaplanner,2019-06-18 05:54:29,DONE
CA_ORANGE_CNTY_STH_T,2019-06-18,2019-06-18 06:17:35,2019-06-18 06:17:35,23.0,1,Optaplanner,2019-06-18 05:54:32,DONE
TFS-CA-IRVINE-T,2019-06-18,2019-06-18 06:17:35,2019-06-18 06:17:35,23.0,1,Optaplanner,2019-06-18 05:54:32,DONE
TFS-CA-MISSION-T,2019-06-18,2019-06-18 06:16:13,2019-06-18 06:16:13,21.0,1,Optaplanner,2019-06-18 05:54:32,DONE
TFS-CA-SANTA-ANA-T,2019-06-18,2019-06-18 06:16:04,2019-06-18 06:16:04,21.0,1,Optaplanner,2019-06-18 05:54:32,DONE
AL_BIRMINGHAM_T,2019-06-18,2019-06-18 05:54:37,2019-06-18 05:54:37,0.0,1,Summary,2019-06-18 05:54:36,DONE
AL_BIRMINGHAM_T,2019-06-18,2019-06-18 05:56:42,2019-06-18 05:56:42,2.0,1,Assign,2019-06-18 05:54:37,DONE
TX_DLLS_EAST_E,2019-06-18,2019-06-18 05:54:40,2019-06-18 05:54:40,0.0,1,CheckLog,2019-06-18 05:54:39,DONE
TX_N_HOU_ALMEDA_E,2019-06-18,2019-06-18 05:54:42,2019-06-18 05:54:42,0.0,1,CheckLog,2019-06-18 05:54:41,DONE
CA_SAN_GABRIEL_T,2019-06-18,2019-06-18 06:16:39,2019-06-18 06:16:39,21.0,1,Optaplanner,2019-06-18 05:54:42,DONE
TFS-CA-ANGELUS-T,2019-06-18,2019-06-18 06:16:26,2019-06-18 06:16:26,21.0,1,Optaplanner,2019-06-18 05:54:42,DONE
TFS-CA-ARCADIA-T,2019-06-18,2019-06-18 06:15:55,2019-06-18 06:15:55,21.0,1,Optaplanner,2019-06-18 05:54:42,DONE
TFS-CA-PASADENA-T,2019-06-18,2019-06-18 06:16:39,2019-06-18 06:16:39,21.0,1,Optaplanner,2019-06-18 05:54:42,DONE
CA_WEST_BAY_T,2019-06-18,2019-06-18 06:24:59,2019-06-18 06:24:59,30.0,1,Optaplanner,2019-06-18 05:54:47,DONE
CA_COMPTON_T,2019-06-18,2019-06-18 06:16:31,2019-06-18 06:16:31,21.0,1,Optaplanner,2019-06-18 05:54:49,DONE
TFS-CA-ALAMEDA-T,2019-06-18,2019-06-18 06:16:13,2019-06-18 06:16:13,21.0,1,Optaplanner,2019-06-18 05:54:49,DONE
TFS-CA-SALT-LAKE-T,2019-06-18,2019-06-18 06:16:31,2019-06-18 06:16:31,21.0,1,Optaplanner,2019-06-18 05:54:50,DONE
CA_NORTH_COUNTIES_T,2019-06-18,2019-06-18 07:19:52,2019-06-18 07:19:52,84.0,1,Optaplanner,2019-06-18 05:54:53,DONE
TFS-CA-CHICO-T,2019-06-18,2019-06-18 06:16:23,2019-06-18 06:16:23,21.0,1,Optaplanner,2019-06-18 05:54:53,DONE
TFS-CA-REDDING-T,2019-06-18,2019-06-18 06:16:15,2019-06-18 06:16:15,21.0,1,Optaplanner,2019-06-18 05:54:54,DONE
TFS-CA-RED-BLUFF-T,2019-06-18,2019-06-18 06:16:34,2019-06-18 06:16:34,21.0,1,Optaplanner,2019-06-18 05:54:54,DONE
TFS-CA-MT-SHASTA-T,2019-06-18,2019-06-18 06:37:40,2019-06-18 06:37:40,42.0,1,Optaplanner,2019-06-18 05:54:54,DONE
TFS-CA-GRASSVALLEY-T,2019-06-18,2019-06-18 06:37:47,2019-06-18 06:37:47,42.0,1,Optaplanner,2019-06-18 05:54:54,DONE
TFS-CA-GRASSVALLEY-MWF-T,2019-06-18,2019-06-18 06:38:07,2019-06-18 06:38:07,43.0,1,Optaplanner,2019-06-18 05:54:54,DONE
TFS-CA-QUINCY-T,2019-06-18,2019-06-18 06:58:54,2019-06-18 06:58:54,64.0,1,Optaplanner,2019-06-18 05:54:54,DONE
TFS-CA-AUBURN-T,2019-06-18,2019-06-18 06:59:10,2019-06-18 06:59:10,64.0,1,Optaplanner,2019-06-18 05:54:54,DONE
TFS-CA-ROCKLIN-T,2019-06-18,2019-06-18 06:59:16,2019-06-18 06:59:16,64.0,1,Optaplanner,2019-06-18 05:54:54,DONE
TFS-CA-CHALLENGE-MWF-T,2019-06-18,2019-06-18 05:55:05,2019-06-18 05:55:05,0.0,1,Optaplanner,2019-06-18 05:54:54,NOTECHJOBS
FL_PALM_T,2019-06-18,2019-06-18 05:55:02,2019-06-18 05:55:02,0.0,1,CheckLog,2019-06-18 05:54:59,DONE
CA_SAN_JOSE_T,2019-06-18,2019-06-18 06:17:07,2019-06-18 06:17:07,22.0,1,Optaplanner,2019-06-18 05:55:02,DONE
TFS-CA-DUTCHFLAT-MWF-T,2019-06-18,2019-06-18 05:55:15,2019-06-18 05:55:15,0.0,1,Optaplanner,2019-06-18 05:55:05,NOTECHJOBS
CA_SNDG_NORTH_T,2019-06-18,2019-06-18 06:17:17,2019-06-18 06:17:17,22.0,1,Optaplanner,2019-06-18 05:55:08,DONE
TFS-CA-ESCONDIDO-T,2019-06-18,2019-06-18 06:16:42,2019-06-18 06:16:42,21.0,1,Optaplanner,2019-06-18 05:55:09,DONE
TFS-CA-RAMONA-T,2019-06-18,2019-06-18 05:55:19,2019-06-18 05:55:19,0.0,1,Optaplanner,2019-06-18 05:55:09,NOTECHJOBS
CA_SNDG_CENTRAL_T,2019-06-18,2019-06-18 06:17:07,2019-06-18 06:17:07,21.0,1,Optaplanner,2019-06-18 05:55:11,DONE
TFS-CA-PINE-VALLEY-T,2019-06-18,2019-06-18 06:17:07,2019-06-18 06:17:07,21.0,1,Optaplanner,2019-06-18 05:55:12,DONE
CA_E_SAN_FRNDO_VLY_T,2019-06-18,2019-06-18 06:16:59,2019-06-18 06:16:59,21.0,1,Optaplanner,2019-06-18 05:55:12,DONE
TFS-CA-EL-CAJON-T,2019-06-18,2019-06-18 06:16:47,2019-06-18 06:16:47,21.0,1,Optaplanner,2019-06-18 05:55:12,DONE
TFS-CA-OTHELLO-T,2019-06-18,2019-06-18 06:16:29,2019-06-18 06:16:29,21.0,1,Optaplanner,2019-06-18 05:55:12,DONE
TFS-CA-SHERMAN-OAKS-T,2019-06-18,2019-06-18 06:16:51,2019-06-18 06:16:51,21.0,1,Optaplanner,2019-06-18 05:55:12,DONE
TFS-CA-GLENDALE-T,2019-06-18,2019-06-18 06:16:59,2019-06-18 06:16:59,21.0,1,Optaplanner,2019-06-18 05:55:13,DONE
TFS-CA-OROVILLE-T,2019-06-18,2019-06-18 07:19:52,2019-06-18 07:19:52,84.0,1,Optaplanner,2019-06-18 05:55:15,DONE
TFS-CA-PARADISE-T,2019-06-18,2019-06-18 05:55:25,2019-06-18 05:55:25,0.0,1,Optaplanner,2019-06-18 05:55:15,NOTECHJOBS
AL_NORTH_T,2019-06-18,2019-06-18 05:55:20,2019-06-18 05:55:20,0.0,1,SameLocation,2019-06-18 05:55:18,DONE
TFS-CA-OCEANSIDE-T,2019-06-18,2019-06-18 06:17:17,2019-06-18 06:17:17,21.0,1,Optaplanner,2019-06-18 05:55:19,DONE
TFS-CA-FALLBROOK-T,2019-06-18,2019-06-18 05:55:29,2019-06-18 05:55:29,0.0,1,Optaplanner,2019-06-18 05:55:19,NOTECHJOBS
AL_NORTH_T,2019-06-18,2019-06-18 05:57:08,2019-06-18 05:57:08,1.0,1,DistanceMatrix,2019-06-18 05:55:20,DONE
CA_NAPA_T,2019-06-18,2019-06-18 06:38:50,2019-06-18 06:38:50,43.0,1,Optaplanner,2019-06-18 05:55:24,DONE
TFS-CA-YUBA-T,2019-06-18,2019-06-18 06:17:18,2019-06-18 06:17:18,21.0,1,Optaplanner,2019-06-18 05:55:24,DONE
TFS-CA-NAPA-T,2019-06-18,2019-06-18 06:17:02,2019-06-18 06:17:02,21.0,1,Optaplanner,2019-06-18 05:55:24,DONE
TFS-CA-FAIRFIELD-T,2019-06-18,2019-06-18 06:17:23,2019-06-18 06:17:23,21.0,1,Optaplanner,2019-06-18 05:55:24,DONE
TFS-CA-WOODLAND-T,2019-06-18,2019-06-18 06:38:24,2019-06-18 06:38:24,42.0,1,Optaplanner,2019-06-18 05:55:25,DONE
TFS-CA-NAPA-VALLEY-T,2019-06-18,2019-06-18 06:38:43,2019-06-18 06:38:43,43.0,1,Optaplanner,2019-06-18 05:55:25,DONE
TFS-CA-VALLEJO-T,2019-06-18,2019-06-18 06:38:50,2019-06-18 06:38:50,43.0,1,Optaplanner,2019-06-18 05:55:25,DONE
TFS-CA-REDDING-MWF-T,2019-06-18,2019-06-18 05:55:35,2019-06-18 05:55:35,0.0,1,Optaplanner,2019-06-18 05:55:25,NOTECHJOBS
FL_INDIAN_RIVER_T,2019-06-18,2019-06-18 05:55:27,2019-06-18 05:55:27,0.0,1,Summary,2019-06-18 05:55:26,DONE
FL_INDIAN_RIVER_T,2019-06-18,2019-06-18 05:56:54,2019-06-18 05:56:54,1.0,1,Assign,2019-06-18 05:55:27,DONE
CA_LANO_HI_DESERT_E,2019-06-18,2019-06-18 06:16:34,2019-06-18 06:16:34,20.0,1,Optaplanner,2019-06-18 05:55:35,DONE
TFS-CA-STONY-ELK-TU-T,2019-06-18,2019-06-18 05:55:47,2019-06-18 05:55:47,0.0,1,Optaplanner,2019-06-18 05:55:35,NOTECHJOBS
CA_NCNV_N_ROCKLIN_E,2019-06-18,2019-06-18 05:55:38,2019-06-18 05:55:38,0.0,1,SameLocation,2019-06-18 05:55:36,DONE
CA_W_SAN_FRNDO_VLY_T,2019-06-18,2019-06-18 06:39:24,2019-06-18 06:39:24,43.0,1,Optaplanner,2019-06-18 05:55:36,DONE
TFS-CA-RESEDA-T,2019-06-18,2019-06-18 06:17:29,2019-06-18 06:17:29,21.0,1,Optaplanner,2019-06-18 05:55:37,DONE
TFS-CA-MOORPARK-T,2019-06-18,2019-06-18 06:17:53,2019-06-18 06:17:53,22.0,1,Optaplanner,2019-06-18 05:55:37,DONE
TFS-CA-PALMDALE-T,2019-06-18,2019-06-18 06:17:13,2019-06-18 06:17:13,21.0,1,Optaplanner,2019-06-18 05:55:37,DONE
TFS-CA-NEWHALL-T,2019-06-18,2019-06-18 06:38:43,2019-06-18 06:38:43,43.0,1,Optaplanner,2019-06-18 05:55:37,DONE
TFS-CA-VENTURA-T,2019-06-18,2019-06-18 06:38:56,2019-06-18 06:38:56,43.0,1,Optaplanner,2019-06-18 05:55:37,DONE
TFS-CA-AGOURA-T,2019-06-18,2019-06-18 06:39:24,2019-06-18 06:39:24,43.0,1,Optaplanner,2019-06-18 05:55:37,DONE
CA_NCNV_SAC_NORTH_E,2019-06-18,2019-06-18 06:22:09,2019-06-18 06:22:09,26.0,1,Optaplanner,2019-06-18 05:55:38,DONE
CA_NCNV_N_ROCKLIN_E,2019-06-18,2019-06-18 05:56:58,2019-06-18 05:56:58,1.0,1,DistanceMatrix,2019-06-18 05:55:38,DONE
IPV-CA-SACR-JULIESSE,2019-06-18,2019-06-18 06:19:35,2019-06-18 06:19:35,23.0,1,Optaplanner,2019-06-18 05:55:38,DONE
IPV-CA-SACR-SACRAMENTO,2019-06-18,2019-06-18 06:22:09,2019-06-18 06:22:09,26.0,1,Optaplanner,2019-06-18 05:55:38,DONE
IPV-CA-SACR-YUBA-CITY,2019-06-18,2019-06-18 06:19:47,2019-06-18 06:19:47,24.0,1,Optaplanner,2019-06-18 05:55:38,DONE
CA_CENTRAL_COAST_T,2019-06-18,2019-06-18 06:39:38,2019-06-18 06:39:38,43.0,1,Optaplanner,2019-06-18 05:55:40,DONE
TFS-CA-SALINAS-T,2019-06-18,2019-06-18 06:16:55,2019-06-18 06:16:55,21.0,1,Optaplanner,2019-06-18 05:55:41,DONE
TFS-CA-KING-CITY-T,2019-06-18,2019-06-18 06:17:51,2019-06-18 06:17:51,22.0,1,Optaplanner,2019-06-18 05:55:41,DONE
TFS-CA-SL-OBISPO-T,2019-06-18,2019-06-18 06:17:37,2019-06-18 06:17:37,21.0,1,Optaplanner,2019-06-18 05:55:41,DONE
TFS-CA-PASO-ROBLES-T,2019-06-18,2019-06-18 06:38:20,2019-06-18 06:38:20,42.0,1,Optaplanner,2019-06-18 05:55:41,DONE
TFS-CA-MONTEREY-T,2019-06-18,2019-06-18 06:39:38,2019-06-18 06:39:38,43.0,1,Optaplanner,2019-06-18 05:55:41,DONE
TFS-CA-SANTA-CRUZ-T,2019-06-18,2019-06-18 06:39:26,2019-06-18 06:39:26,43.0,1,Optaplanner,2019-06-18 05:55:41,DONE
TFS-CA-HOLLISTER-T,2019-06-18,2019-06-18 05:55:52,2019-06-18 05:55:52,0.0,1,Optaplanner,2019-06-18 05:55:42,NOTECHJOBS
CA_SBAY_SOUTH_BAY_E,2019-06-18,2019-06-18 06:23:17,2019-06-18 06:23:17,27.0,1,Optaplanner,2019-06-18 05:55:43,DONE
IPV-CA-SFBY-SAN-JOSE,2019-06-18,2019-06-18 06:23:16,2019-06-18 06:23:16,27.0,1,Optaplanner,2019-06-18 05:55:44,DONE
CA_CNT_STH_VALLEY_E,2019-06-18,2019-06-18 06:24:25,2019-06-18 06:24:25,28.0,1,Optaplanner,2019-06-18 05:55:49,DONE
IPV-CA-FSNO-VISALIA,2019-06-18,2019-06-18 06:24:25,2019-06-18 06:24:25,28.0,1,Optaplanner,2019-06-18 05:55:50,DONE
IPV-CA-FSNO-HANFORD,2019-06-18,2019-06-18 06:17:09,2019-06-18 06:17:09,21.0,1,Optaplanner,2019-06-18 05:55:50,DONE
IPV-CA-FSNO-PORTERVILLE,2019-06-18,2019-06-18 06:17:04,2019-06-18 06:17:04,21.0,1,Optaplanner,2019-06-18 05:55:50,DONE
TFS-CA-ST-MARGARET-TUTH-T,2019-06-18,2019-06-18 05:56:02,2019-06-18 05:56:02,0.0,1,Optaplanner,2019-06-18 05:55:52,NOTECHJOBS
CA_OR_SOUTH_OC_E,2019-06-18,2019-06-18 06:26:10,2019-06-18 06:26:10,30.0,1,Optaplanner,2019-06-18 05:56:00,DONE
CA_SBAY_NCOAST_E,2019-06-18,2019-06-18 06:22:48,2019-06-18 06:22:48,26.0,1,Optaplanner,2019-06-18 05:56:05,DONE
CA_REDWOOD_T,2019-06-18,2019-06-18 06:44:54,2019-06-18 06:44:54,48.0,1,Optaplanner,2019-06-18 05:56:05,DONE
IPV-CA-SFBY-SANTA-ROSA,2019-06-18,2019-06-18 06:18:29,2019-06-18 06:18:29,22.0,1,Optaplanner,2019-06-18 05:56:05,DONE
IPV-CA-SFBY-NAPA-PETALUMA,2019-06-18,2019-06-18 06:17:30,2019-06-18 06:17:30,21.0,1,Optaplanner,2019-06-18 05:56:05,DONE
TFS-CA-LAKE-T,2019-06-18,2019-06-18 06:17:30,2019-06-18 06:17:30,21.0,1,Optaplanner,2019-06-18 05:56:05,DONE
IPV-CA-SFBY-NAPA-SAN-RAFAEL,2019-06-18,2019-06-18 06:22:48,2019-06-18 06:22:48,26.0,1,Optaplanner,2019-06-18 05:56:06,DONE
TFS-CA-EUREKA-MWF-T,2019-06-18,2019-06-18 05:56:16,2019-06-18 05:56:16,0.0,1,Optaplanner,2019-06-18 05:56:06,NOTECHJOBS
CA_SNDG_NORTH_E,2019-06-18,2019-06-18 06:35:04,2019-06-18 06:35:04,38.0,1,Optaplanner,2019-06-18 05:56:09,DONE
IPV-CA-SNDG-RANCHO-BERNARDO,2019-06-18,2019-06-18 06:18:18,2019-06-18 06:18:18,22.0,1,Optaplanner,2019-06-18 05:56:10,DONE
IPV-CA-SNDG-NORTH-COAST,2019-06-18,2019-06-18 06:35:04,2019-06-18 06:35:04,38.0,1,Optaplanner,2019-06-18 05:56:10,DONE
CA_SEQUOIA_T,2019-06-18,2019-06-18 07:21:44,2019-06-18 07:21:44,85.0,1,Optaplanner,2019-06-18 05:56:10,DONE
TFS-CA-HANFORD-T,2019-06-18,2019-06-18 06:17:59,2019-06-18 06:17:59,21.0,1,Optaplanner,2019-06-18 05:56:10,DONE
TFS-CA-VISALIA-T,2019-06-18,2019-06-18 06:17:52,2019-06-18 06:17:52,21.0,1,Optaplanner,2019-06-18 05:56:11,DONE
TFS-CA-SEQUOIA-T,2019-06-18,2019-06-18 06:17:46,2019-06-18 06:17:46,21.0,1,Optaplanner,2019-06-18 05:56:11,DONE
TFS-CA-BAKERSFIELD-MAIN-T,2019-06-18,2019-06-18 06:42:02,2019-06-18 06:42:02,45.0,1,Optaplanner,2019-06-18 05:56:11,DONE
TFS-CA-FRAZIER-MWF-T,2019-06-18,2019-06-18 06:39:19,2019-06-18 06:39:19,43.0,1,Optaplanner,2019-06-18 05:56:11,DONE
TFS-CA-PORTERVILLE-T,2019-06-18,2019-06-18 06:39:26,2019-06-18 06:39:26,43.0,1,Optaplanner,2019-06-18 05:56:11,DONE
TFS-CA-WALKER-BASIN-T,2019-06-18,2019-06-18 07:00:21,2019-06-18 07:00:21,64.0,1,Optaplanner,2019-06-18 05:56:11,DONE
TFS-CA-BEARVLYSPR-M-F-T,2019-06-18,2019-06-18 07:00:32,2019-06-18 07:00:32,64.0,1,Optaplanner,2019-06-18 05:56:11,DONE
TFS-CA-ROSAMOND-T,2019-06-18,2019-06-18 07:03:16,2019-06-18 07:03:16,67.0,1,Optaplanner,2019-06-18 05:56:11,DONE
CA_NCNV_MODESTO_E,2019-06-18,2019-06-18 06:30:36,2019-06-18 06:30:36,34.0,1,Optaplanner,2019-06-18 05:56:12,DONE
TFS-CA-DINUBA-T,2019-06-18,2019-06-18 07:21:34,2019-06-18 07:21:34,85.0,1,Optaplanner,2019-06-18 05:56:12,DONE
TFS-CA-DELANO-T,2019-06-18,2019-06-18 07:21:43,2019-06-18 07:21:43,85.0,1,Optaplanner,2019-06-18 05:56:12,DONE
TFS-CA-SANTA-ROSA-T,2019-06-18,2019-06-18 06:18:12,2019-06-18 06:18:12,21.0,1,Optaplanner,2019-06-18 05:56:16,DONE
TFS-CA-EUREKA-T,2019-06-18,2019-06-18 06:17:45,2019-06-18 06:17:45,21.0,1,Optaplanner,2019-06-18 05:56:16,DONE
TFS-CA-UKIAH-MWF-T,2019-06-18,2019-06-18 05:56:26,2019-06-18 05:56:26,0.0,1,Optaplanner,2019-06-18 05:56:16,NOTECHJOBS
CA_LASO_GARDENA_E,2019-06-18,2019-06-18 06:22:14,2019-06-18 06:22:14,25.0,1,Optaplanner,2019-06-18 05:56:18,DONE
CA_DIABLO_T,2019-06-18,2019-06-18 06:19:42,2019-06-18 06:19:42,23.0,1,Optaplanner,2019-06-18 05:56:23,DONE
